ClientIP,action,appclass,appname,client.ip,client.public_ip,client.transactiontime,clientpublicIP,clienttranstime,contenttype,dataSource.category,dataSource.name,dataSource.vendor,datetime,department,device.hostname,device.location,device.name,devicehostname,deviceowner,dlp.dict,dlp.engine,dlpdictionaries,dlpengine,event.type,event_id,file.class,file.security_descriptor,file.type,fileclass,filetype,hostname,http_request.length,http_response.length,httprequest.http_method,location,message,monitor,network_activity.activity_id,network_activity.app_name,network_activity.class_name,network_activity.severity,network_activity.status,network_activity.status_detail,network_activity.time,network_activity.type_name,network_connection_info.protocol_name,network_endpoint.dst_ip,network_traffic.bytes,pagerisk,policy.action_name,product,product.vendor_name,protocol,reason,refererURL,requestmethod,requestsize,responsesize,serverip,session,severity,status,thread,threatcategory,threatclass,threatname,timestamp,transactionsize,unscannabletype,url,url.categories,url.class,url.referer_url,url.resource_type,url.text,urlcategory,urlclass,urlsupercategory,user,user.department,user.email_addr,user.user_agent,useragent,vendor,vulnerability_details.category,vulnerabilitydetails.class,vulnerabilitydetails.title,weblog
10.0.0.9,Allowed,WebSearch,Okta,172.16.0.9,172.16.0.9,22,172.16.0.3,78,Other,security,ZScaler,ZScaler,2024-01-28 11:04:47,CcifByE%50yViwuQeoAh,DB-SQL03-TEST,AP-NORTHEAST-1,VM-DEV04-APP,-,Astra Solarflare,WJuq,aqIV,-,oABB,Other,2342342,None,YzYs,None,None,None,FW-EX01-DEV,143,444,GET,EU-EAST-1,-,agentSyslog,7329196278890496001,Google Search,WebSearch,0,204,Allowed,2024-01-28 11:04:47,Other,HTTP,192.0.2.4,872,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.synaptogen.synapse,GET,629,414,192.0.2.9,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500520440272384,773,-,https://www.quantalin.analytics,Information Technology,Business Use,https://www.ideapalooza.foundation,Web Search,https://www.imaginariumlabs.io,Web Search,Business Use,Information Technology,Ignatius Inferno,uxAjNXh%57PyLrwofnON,daniel.ward@virtualmail.io,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36",Zscaler,-,-,-,True
203.0.113.6,Allowed,General Browsing,Google Workspace,172.16.0.2,198.51.100.2,242922,192.0.2.9,854145,Other,security,ZScaler,ZScaler,2024-01-28 11:42:54,cReVgxm%18JYYtLaPnBy,LB-LOAD02-DR,AP-EAST-1,DB-SQL03-TEST,-,Valkyrie Firestorm,hRPq,lkUo,-,Enqt,Other,6456456,None,lyZp,None,None,None,FW-PALOALT02-SEC,3909,1678,NA,AP-NORTHEAST-1,-,agentSyslog,7329206101888139265,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 11:42:54,Other,SSL,198.51.100.5,0762,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.awesomium.awesome,NA,0494,2700,192.168.0.6,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,0541,-,https://www.innovoid.space,User-defined,Bandwidth Loss,https://www.synaptogen.synapse,SSL Bypass,https://www.awesomium.awesome,SSL Bypass,Bandwidth Loss,User-defined,Maximus Stormbringer,JnskSYO%99EGszKAVzLz,kevin.green@example.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
192.168.1.1,Allowed,General Browsing,Box,192.168.0.4,192.0.2.3,75,10.0.0.3,69,text/html,security,ZScaler,ZScaler,2024-01-28 04:12:06,vTDdLaN%05BjaDlgfiDq,SRV-WEB02-QA,AP-NORTHEAST-2,FW-PALOALT02-SEC,-,Ragnarok Shadowblade,tXxD,mrTR,-,nRJg,text/html,6456456,None,teXs,None,None,None,DB-SQL03-TEST,908,120,GET,US-EAST-2,-,agentSyslog,7329089931309809666,General Browsing,General Browsing,0,200,Allowed,2024-01-28 04:12:06,text/html,HTTP,192.0.2.4,160,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.disruptionista.rebel,GET,518,918,192.168.0.7,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,269,-,https://www.disruptionista.rebel,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Crimson Tempest,YXvRErr%66MnNvWaNPjz,mark.miller@yourtestmail.biz,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
10.0.0.1,Allowed,General Browsing,Atlassian,198.51.100.2,172.16.0.5,643,192.0.2.6,818,Other,security,ZScaler,ZScaler,2024-01-28 06:41:30,yPmTskG%31kmMtFZziDg,FW-EX01-DEV,AP-SOUTHEAST-1,NAS-STOR01-UAT,-,Celestia Thunderstorm,Whcv,TWzE,-,mHTx,Other,3453455,None,DPrd,None,None,None,SRV-WEB02-QA,30199,4123,NA,CA-CENTRAL-1,-,agentSyslog,7329128432131178498,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 06:41:30,Other,SSL,10.0.0.9,68318,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.intellisphere.smart,NA,71749,7129,1.1.1.1,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,97913,-,https://www.quantalin.analytics,User-defined,Bandwidth Loss,https://www.intellisphere.smart,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Ignatius Inferno,nQiyvqY%54AkDkpRVEIK,sarah.wilson@testingmail.xyz,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
192.0.2.6,Allowed,General Browsing,LogMeIn,198.51.100.2,203.0.113.9,9315,10.0.0.6,1336,text/html,security,ZScaler,ZScaler,2024-01-28 00:59:33,pmKmTeJ%01NNftWhhpYb,LB-LOAD02-DR,EU-WEST-1,LB-LOAD02-DR,-,Seraphina Dragonheart,bHfy,KANE,-,nSFw,text/html,1231231,None,Kdjv,None,None,None,FW-PALOALT02-SEC,3266,758,POST,AP-SOUTHEAST-1,-,agentSyslog,7329040311976329220,General Browsing,General Browsing,0,502,Allowed,2024-01-28 00:59:33,text/html,HTTP,192.168.1.1,6578,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.synaptogen.synapse,POST,0435,559,172.16.0.3,log_session_5851206930156167106,3,502,log_8,None,None,None,1706500520440272384,5277,-,https://www.synaptogen.synapse,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.quantalin.analytics,SSL Bypass,Bandwidth Loss,User-defined,Celestia Thunderstorm,duaNLUt%83QckvrDFylH,lisa.brown@nonexistentmail.net,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
10.0.0.8,Allowed,WebSearch,Snowflake,192.0.2.8,1.1.1.1,76,192.168.0.5,18,Other,security,ZScaler,ZScaler,2024-01-28 04:00:45,bjGvpwB%08PHaYoQOmgm,SRV-WEB02-QA,SA-EAST-1,CLUSTER-DB05-INT,-,Xena Nebulosa,keUd,LyYR,-,TYyx,Other,3453455,None,ItDM,None,None,None,SRV-WEB02-QA,506,393,GET,US-EAST-1,-,agentSyslog,7329087006648958977,Google Search,WebSearch,0,204,Allowed,2024-01-28 04:00:45,Other,HTTP,10.0.0.9,421,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.disruptionista.rebel,GET,188,130,198.51.100.1,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500520440272384,059,-,https://www.ideapalooza.foundation,Information Technology,Business Use,https://www.imaginariumlabs.io,Web Search,https://www.innovoid.space,Web Search,Business Use,Information Technology,Seraphina Dragonheart,mcKcwfY%50BFyDNuntUV,sarah.wilson@testingmail.xyz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
198.51.100.2,Allowed,General Browsing,Atlassian,172.16.0.4,10.0.0.6,937,203.0.113.2,351,Other,security,ZScaler,ZScaler,2024-01-28 18:46:48,mrNcRva%49qbrcSARmhG,GW-FW03-STAGE,EU-SOUTH-1,NAS-STOR01-UAT,-,Luna Moonshadow,nOvN,iBVC,-,tEBE,Other,3453455,None,xDtO,None,None,None,LB-LOAD02-DR,9602,5274,NA,EU-NORTH-1,-,agentSyslog,7329315339729698817,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 18:46:48,Other,SSL,10.0.0.7,9953,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.intellisphere.smart,NA,3338,2951,192.0.2.5,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,3111,-,https://www.synaptogen.synapse,Internet Communication,Business Use,https://www.imaginariumlabs.io,Internet Services,https://www.imaginariumlabs.io,Internet Services,Business Use,Internet Communication,Thunder Hammerstrike,MyeTiQi%00jsTBqFdWZN,chris.martin@sampleco.co,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
192.0.2.9,Allowed,General Browsing,Snowflake,8.8.8.8,198.51.100.5,50,127.0.0.1,90,text/html,security,ZScaler,ZScaler,2024-01-28 08:19:23,kpJCqKm%86qWUKaGTvTS,VM-DEV04-APP,AP-NORTHEAST-1,SRV-WEB02-QA,-,Nova Frostbane,ahUu,UtAo,-,leme,text/html,3453455,None,KXws,None,None,None,FW-PALOALT02-SEC,945,477,GET,SA-EAST-1,-,agentSyslog,7329153655638327297,General Browsing,General Browsing,0,200,Allowed,2024-01-28 08:19:23,text/html,HTTP,198.51.100.2,738,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.innovoid.space,GET,363,518,192.168.0.5,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,176,-,https://www.flimflam.biz,User-defined,Bandwidth Loss,https://www.quantalin.analytics,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Luna Moonshadow,FxZMIiF%45FeaSntDMgW,alice.smith@example.org,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 OPR/77.0.4054.90","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
10.0.0.9,Allowed,General Browsing,Okta,172.16.0.4,192.168.0.7,89,192.168.0.1,15,text/html,security,ZScaler,ZScaler,2024-01-28 17:16:15,TcPbbMZ%21sCEMJIdSgo,SRV-WEB02-QA,EU-SOUTH-1,VM-DEV04-APP,-,Crimson Tempest,HPUm,aOnr,-,ffsP,text/html,5234242,None,RRTG,None,None,None,CLUSTER-DB05-INT,153,271,GET,AP-SOUTHEAST-1,-,agentSyslog,7329292005749424129,General Browsing,General Browsing,0,200,Allowed,2024-01-28 17:16:15,text/html,HTTP,192.168.0.7,163,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.quantalin.analytics,GET,565,832,192.0.2.3,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,386,-,https://www.imaginariumlabs.io,User-defined,Bandwidth Loss,https://www.disruptionista.rebel,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Ignatius Inferno,ayScJzn%14JohhDYRtwR,alice.smith@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 YaBrowser/21.6.4 Yowser/2.5 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54",Zscaler,-,-,-,True
203.0.113.9,Allowed,System and Development,Atlassian,172.16.0.9,192.168.0.4,01715,172.16.0.1,72063,Other,security,ZScaler,ZScaler,2024-01-27 22:05:53,HiykGzU%86RoyhdPOcGP,VM-DEV04-APP,AP-SOUTHEAST-1,VM-DEV04-APP,-,Xena Nebulosa,uryV,PMaY,-,EWfN,Other,2342342,None,IgJp,None,None,None,FW-EX01-DEV,4690,9880,NA,EU-CENTRAL-1,-,agentSyslog,7328995558410289154,Microsoft Defender Advanced Threat Protection,System and Development,0,NA,Allowed,2024-01-27 22:05:53,Other,SSL,10.0.0.6,79591,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.awesomium.awesome,NA,7570,6232,192.0.2.9,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,78972,-,https://www.innovoid.space,User-defined,Bandwidth Loss,https://www.quantalin.analytics,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Ignatius Inferno,PrUBITg%28paApGlTgVT,mike.anderson@example.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0",Zscaler,-,-,-,True
192.0.2.7,Allowed,General Browsing,Workday,172.16.0.6,192.0.2.7,492,198.51.100.1,613,Other,security,ZScaler,ZScaler,2024-01-28 05:56:27,CrnAsW%92SLOQf,APP-APP01-PROD,ME-SOUTH-1,CLUSTER-DB05-INT,-,Maximus Stormbringer,UVBp,WiJe,-,YAbX,Other,5234242,None,oHJQ,None,None,None,NAS-STOR01-UAT,9914,6849,NA,EU-SOUTH-1,-,agentSyslog,7329116821999190018,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 05:56:27,Other,SSL,192.0.2.5,46989,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.synaptogen.synapse,NA,5835,3725,192.168.0.4,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,44881,-,https://www.disruptionista.rebel,User-defined,Bandwidth Loss,https://www.disruptionista.rebel,SSL Bypass,https://www.awesomium.awesome,SSL Bypass,Bandwidth Loss,User-defined,Venus Starlight,FrUbfS%00oyogC,bob.jones@fakecorp.net,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Zscaler,-,-,-,True
10.0.0.7,Allowed,Hosting Providers,Salesforce,198.51.100.2,10.0.0.2,09517,198.51.100.9,16522,Other,security,ZScaler,ZScaler,2024-01-28 05:59:47,yhzUBwp%85uGoOwBxIgP,CLUSTER-DB05-INT,AP-SOUTHEAST-2,GW-FW03-STAGE,-,Crimson Tempest,DffQ,EPkX,-,owUK,Other,2342342,None,njao,None,None,None,FW-PALOALT02-SEC,5964,8070,NA,EU-SOUTH-1,-,agentSyslog,7329117681622581250,Microsoft Azure,Hosting Providers,0,NA,Allowed,2024-01-28 05:59:47,Other,SSL,192.168.0.2,7618,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.intellisphere.smart,NA,6088,2829,192.168.0.3,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,6900,-,https://www.quantalin.analytics,User-defined,Bandwidth Loss,https://www.innovoid.space,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Nebula Stardust,olGwaxz%56HnKmLVAyLH,mike.anderson@mytestmail.org,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54",Zscaler,-,-,-,True
192.168.0.2,Allowed,System and Development,Zoom,192.0.2.7,203.0.113.6,45,203.0.113.8,93,Other,security,ZScaler,ZScaler,2024-01-28 18:52:30,mLlcXIS%73RbNPmzjblM,DB-SQL03-TEST,US-WEST-1,NAS-STOR01-UAT,-,Thunder Hammerstrike,xgPk,IdKQ,-,ZYHT,Other,4564363,None,BcDu,None,None,None,VM-DEV04-APP,7056,9018,NA,AF-SOUTH-1,-,agentSyslog,7329316808520892418,Microsoft Defender Advanced Threat Protection,System and Development,0,NA,Allowed,2024-01-28 18:52:30,Other,SSL,192.168.0.5,05055,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.quantalin.analytics,NA,6600,5503,192.168.0.9,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,34161,-,https://www.flimflam.biz,User-defined,Bandwidth Loss,https://www.quantalin.analytics,SSL Bypass,https://www.synaptogen.synapse,SSL Bypass,Bandwidth Loss,User-defined,Seraphina Dragonheart,VqBWcRl%71HaDXWQnCLa,mike.anderson@mytestmail.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
192.0.2.3,Allowed,General Browsing,Adobe Creative Cloud,198.51.100.4,198.51.100.3,715,172.16.0.6,280,Other,security,ZScaler,ZScaler,2024-01-28 08:52:55,dVOzWFp%33NdRWbZSZFb,FW-PALOALT02-SEC,SA-EAST-1,FW-EX01-DEV,-,Ignatius Inferno,aeaa,aeMY,-,dnWz,Other,3457345,None,ErDi,None,None,None,LB-LOAD02-DR,5910,3582,NA,EU-WEST-2,-,agentSyslog,7329162297556533250,General Browsing,General Browsing,0,NA,Allowed,2024-01-28 08:52:55,Other,SSL,10.0.0.5,2158,0,Allowed,NSS,Zscaler,SSL,Allowed,https://www.intellisphere.smart,NA,0519,0586,198.51.100.9,log_session_5851206930156167106,3,NA,log_8,None,None,None,1706500520440272384,6692,-,https://www.intellisphere.smart,Information Technology,Business Use,https://www.disruptionista.rebel,Other Information Technology,https://www.ideapalooza.foundation,Other Information Technology,Business Use,Information Technology,Seraphina Dragonheart,frBjndy%38rWBBHtEBlp,brian.hughes@samplemailing.co,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
198.51.100.1,Allowed,WebSearch,SAP,203.0.113.7,192.168.0.6,48,10.0.0.5,03,Other,security,ZScaler,ZScaler,2024-01-28 04:29:39,ZvfcLaR%59PlEfmBumwu,LB-LOAD02-DR,EU-EAST-1,CLUSTER-DB05-INT,-,Thunder Hammerstrike,dNBH,cDSm,-,oVLf,Other,6456456,None,vZZj,None,None,None,NAS-STOR01-UAT,937,833,GET,EU-WEST-2,-,agentSyslog,7329094453904343041,Google Search,WebSearch,0,204,Allowed,2024-01-28 04:29:39,Other,HTTP,203.0.113.1,450,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.imaginariumlabs.io,GET,044,723,198.51.100.1,log_session_5851206930156167106,3,204,log_8,None,None,None,1706500520440272384,752,-,https://www.innovoid.space,Information Technology,Business Use,https://www.innovoid.space,Web Search,https://www.innovoid.space,Web Search,Business Use,Information Technology,Ragnarok Shadowblade,wBZxfuo%83wHPMmXHBJb,anna.hall@custommail.io,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.54 Safari/537.36 Edg/91.0.864.54",Zscaler,-,-,-,True
198.51.100.1,Allowed,General Browsing,Box,198.51.100.2,192.0.2.8,83,192.0.2.7,78,text/html,security,ZScaler,ZScaler,2024-01-28 06:58:43,OBXjDVP%00rqMImUtulj,FW-EX01-DEV,US-WEST-1,FW-PALOALT02-SEC,-,Blaze Thunderstrike,jifI,JBUE,-,UjgA,text/html,1231231,None,YeEv,None,None,None,FW-EX01-DEV,064,743,GET,AP-EAST-1,-,agentSyslog,7329132868291919873,General Browsing,General Browsing,0,200,Allowed,2024-01-28 06:58:43,text/html,HTTP,10.0.0.2,567,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.ideapalooza.foundation,GET,985,247,203.0.113.1,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,408,-,https://www.flimflam.biz,User-defined,Bandwidth Loss,https://www.innovoid.space,SSL Bypass,https://www.ideapalooza.foundation,SSL Bypass,Bandwidth Loss,User-defined,Blaze Thunderstrike,rqtfVab%89QGTamJYiVr,ryan.collins@fakemailbox.net,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
10.0.0.9,Allowed,General Browsing,SAP,172.16.0.2,198.51.100.7,223,172.16.0.4,540,text/plain,security,ZScaler,ZScaler,2024-01-28 20:02:31,JSkgvxv%67cnquRJgEXyRolT,CLUSTER-DB05-INT,ME-SOUTH-1,FW-PALOALT02-SEC,-,Xena Nebulosa,jwGh,kVIC,-,cHFI,text/plain,2342342,None,wFmS,None,None,None,LB-LOAD02-DR,386,674,GET,US-EAST-2,-,agentSyslog,7329334852237262849,General Browsing,General Browsing,0,200,Allowed,2024-01-28 20:02:31,text/plain,HTTPS,198.51.100.5,1246,0,Allowed,NSS,Zscaler,HTTPS,Allowed,https://www.synaptogen.synapse,GET,753,090,192.168.0.6,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,1945,-,https://www.flimflam.biz,Business and Economy,Business Use,https://www.disruptionista.rebel,Corporate Marketing,https://www.intellisphere.smart,Corporate Marketing,Business Use,Business and Economy,Ragnarok Shadowblade,lSukpde%61RixLGeVIlDIFZO,jessica.clark@mockmailing.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Zscaler,-,-,-,True
198.51.100.6,Allowed,General Browsing,Snowflake,172.16.0.8,192.168.0.2,92,203.0.113.6,24,text/html,security,ZScaler,ZScaler,2024-01-28 12:50:50,LldSJSQ%94QxuVvafIMT,SRV-WEB02-QA,AF-SOUTH-1,GW-FW03-STAGE,-,Celestia Thunderstorm,tfgK,qSGj,-,oCka,text/html,5234242,None,WWsQ,None,None,None,SRV-WEB02-QA,622,817,GET,EU-SOUTH-1,-,agentSyslog,7329223608227266561,General Browsing,General Browsing,0,200,Allowed,2024-01-28 12:50:50,text/html,HTTP,192.0.2.9,802,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.synaptogen.synapse,GET,989,845,127.0.0.1,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,290,-,https://www.disruptionista.rebel,User-defined,Bandwidth Loss,https://www.ideapalooza.foundation,SSL Bypass,https://www.innovoid.space,SSL Bypass,Bandwidth Loss,User-defined,Zephyr Blaze,tPsznTP%75QfkhAmgqMk,alice.smith@example.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54","Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Zscaler,-,-,-,True
198.51.100.1,Allowed,General Browsing,Google Workspace,192.0.2.9,192.168.0.3,15,10.0.0.5,52,text/html,security,ZScaler,ZScaler,2024-01-28 08:39:10,xbAOCAf%88qWnKBbsjSt,GW-FW03-STAGE,US-EAST-1,CLUSTER-DB05-INT,-,Orion Lightningstrike,eLrZ,XVJa,-,GJcB,text/html,3457345,None,NYWs,None,None,None,NAS-STOR01-UAT,713,850,GET,EU-WEST-2,-,agentSyslog,7329158754062958593,General Browsing,General Browsing,0,200,Allowed,2024-01-28 08:39:10,text/html,HTTP,10.0.0.2,995,0,Allowed,NSS,Zscaler,HTTP,Allowed,https://www.quantalin.analytics,GET,851,219,203.0.113.9,log_session_5851206930156167106,3,200,log_8,None,None,None,1706500520440272384,724,-,https://www.innovoid.space,User-defined,Bandwidth Loss,https://www.imaginariumlabs.io,SSL Bypass,https://www.imaginariumlabs.io,SSL Bypass,Bandwidth Loss,User-defined,Ignatius Inferno,VMeRXwd%98gBdjpfQPZc,jessica.clark@mockmailing.org,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/89.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 EdgA/91.0.864.54",Zscaler,-,-,-,True
