Action,Application,Bytes,Bytes_Received,Bytes_Sent,Category,Content-Threat_Type,Destination_IP,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Flags,Inbound_Interface,Log_Action,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Outbound_Interface,Packets,Protocol,Session_ID,Source_IP,Source_User,Source_Port,Source_Zone,Traffic,Rule_Name
allow,rtmpt,10347,10347,10347,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,18,tcp,93355,172.24.16.203,,1480,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,208,208,208,any,,172.21.1.250,0,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,icmp,111947,172.17.1.252,,0,FWeth1-2_Zone,true,FWtoCore_Policy
allow,ping,180,180,180,any,,172.17.1.252,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,108464,172.21.253.252,,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,180,180,180,any,,172.17.1.253,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,109937,172.21.253.252,,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,228,228,228,any,,66.153.207.229,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,116417,172.21.221.129,horry\emcduffie,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,228,228,228,any,,66.153.168.2,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,96519,172.21.221.129,horry\emcduffie,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,228,228,228,any,,66.153.134.18,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,91769,172.21.221.129,horry\emcduffie,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,228,228,228,any,,64.150.143.81,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,106745,172.21.221.129,horry\emcduffie,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,228,228,228,any,,66.153.207.248,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,107569,172.21.221.129,horry\emcduffie,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,312,312,312,any,,172.21.1.213,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,4,icmp,95913,172.21.21.177,,0,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,7534,7534,7534,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,18,tcp,221884,172.21.22.205,,4682,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,4092,4092,4092,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,98827,172.24.16.201,,1473,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4217,4217,4217,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,13,tcp,98017,172.21.22.115,,1837,VAdmin-Building,true,Admin_Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97088,172.21.31.129,,58322,VPlant-Building,true,Plant Inbound
allow,insufficient-data,566,566,566,any,,172.24.15.215,27000,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,6,tcp,111949,172.21.34.221,,2415,VPlant-Building,true,Plant Inbound
allow,incomplete,452,452,452,any,,172.24.15.215,27001,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,7,tcp,117838,172.21.34.221,,2416,VPlant-Building,true,Plant Inbound
allow,http-proxy,14407,14407,14407,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,21,tcp,18428,172.24.16.201,,1456,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,insufficient-data,1729,1729,1729,any,,172.24.15.215,2080,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,85397,172.21.34.221,,2425,VPlant-Building,true,Plant Inbound
allow,http-proxy,3340,3340,3340,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,106795,172.24.16.201,,1479,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,14884,14884,14884,web-advertisements,,172.21.4.140,8080,,VPlant-ITConn,,1,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,27,tcp,102106,172.21.33.148,,2674,VPlant-Building,true,Plant Inbound
allow,http-proxy,3478,3478,3478,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,97715,172.24.16.203,,1521,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3791,3791,3791,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,85357,172.21.22.205,,4684,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,3653,3653,3653,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,81437,172.21.22.205,,4685,VAdmin-Building,true,Admin_Inbound
allow,snmp,25633,25633,25633,any,,66.153.130.251,161,,FWeth1-2_Zone,,125,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,284,udp,61173,172.21.221.129,horry\emcduffie,60542,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.133.69.205,161,,FWeth1-2_Zone,,10,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,71117,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,66,66,66,any,,98.139.60.154,843,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,1,tcp,94890,172.21.23.225,,3959,VAdmin-Building,true,Admin_Inbound
allow,incomplete,62,62,62,any,,98.139.60.154,843,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,1,tcp,103893,172.21.23.225,horry\afbest,3959,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,62,62,62,any,,98.139.60.154,843,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,1,tcp,111104,172.21.23.225,,3959,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,24721,24721,24721,any,,66.153.202.253,161,,FWeth1-2_Zone,,64,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,280,udp,92650,172.21.221.129,horry\emcduffie,60542,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,124,124,124,any,,74.125.229.8,443,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,tcp,100293,172.21.252.116,,1623,FWeth1-2_Zone,true,FWtoCore_Policy
allow,incomplete,124,124,124,any,,74.125.229.8,443,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,tcp,112974,172.21.252.116,horry\ppilot,1623,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,344,344,344,any,,10.134.130.253,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,4,udp,101151,192.168.76.162,,1067,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3010,3010,3010,any,,10.134.77.100,161,,FWeth1-2_Zone,,10,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92140,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2108,2108,2108,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,108159,172.24.16.203,,1508,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2493,2493,2493,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,113670,172.24.16.201,,1461,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,253,253,253,any,,172.21.33.62,161,,VPlant-Building,,0,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,2,udp,93291,172.24.16.117,,52014,VPlant-ITConn,true,Plant Outbound
allow,snmp,253,253,253,any,,172.21.21.68,161,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,2,udp,102395,172.24.16.117,,52014,VAdmin-ITConn,true,Admin_Outbound
allow,ldap,429,429,429,any,,172.21.1.213,389,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,2,udp,83039,172.21.23.227,,3173,VAdmin-Building,true,Admin_Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97660,172.21.31.129,,52642,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,19349,172.21.31.129,,60241,VPlant-Building,true,Plant Inbound
allow,google-analytics,2914,2914,2914,computer-and-internet-info,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,14,tcp,63172,172.21.22.108,,4737,VAdmin-Building,true,Admin_Inbound
allow,insufficient-data,628,628,628,any,,172.24.15.215,27000,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,6,tcp,95043,172.21.34.211,,4171,VPlant-Building,true,Plant Inbound
allow,incomplete,514,514,514,any,,172.24.15.215,27001,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,7,tcp,94468,172.21.34.211,,4172,VPlant-Building,true,Plant Inbound
allow,insufficient-data,789,789,789,any,,172.24.15.215,27002,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,9,tcp,98544,172.21.34.211,,4173,VPlant-Building,true,Plant Inbound
allow,insufficient-data,1860,1860,1860,any,,172.24.15.215,2080,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,94579,172.21.34.211,,4181,VPlant-Building,true,Plant Inbound
allow,insufficient-data,628,628,628,any,,172.24.15.215,27000,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,6,tcp,79796,172.21.34.211,,4182,VPlant-Building,true,Plant Inbound
allow,incomplete,514,514,514,any,,172.24.15.215,27001,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,7,tcp,81908,172.21.34.211,,4183,VPlant-Building,true,Plant Inbound
allow,insufficient-data,789,789,789,any,,172.24.15.215,27002,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,9,tcp,106202,172.21.34.211,,4184,VPlant-Building,true,Plant Inbound
allow,insufficient-data,1860,1860,1860,any,,172.24.15.215,2080,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,94420,172.21.34.211,,4192,VPlant-Building,true,Plant Inbound
allow,rtmpt,5261,5261,5261,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,96617,172.24.16.203,,1506,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6821,6821,6821,religion,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,98610,172.24.16.201,,1466,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,insufficient-data,628,628,628,any,,172.24.15.215,27000,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,6,tcp,99971,172.21.34.211,,4193,VPlant-Building,true,Plant Inbound
allow,http-proxy,7196,7196,7196,religion,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,17,tcp,83985,172.21.23.238,,2776,VAdmin-Building,true,Admin_Inbound
allow,incomplete,514,514,514,any,,172.24.15.215,27001,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,7,tcp,96620,172.21.34.211,,4194,VPlant-Building,true,Plant Inbound
allow,http-proxy,2216,2216,2216,computer-and-internet-security,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,226758,172.24.16.201,,1463,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,insufficient-data,789,789,789,any,,172.24.15.215,27002,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,9,tcp,101229,172.21.34.211,,4195,VPlant-Building,true,Plant Inbound
allow,insufficient-data,1860,1860,1860,any,,172.24.15.215,2080,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,87913,172.21.34.211,,4203,VPlant-Building,true,Plant Inbound
allow,http-proxy,2586,2586,2586,travel,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,102784,172.24.16.203,,1511,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2835,2835,2835,travel,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,14,tcp,86304,172.21.22.108,,4738,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,8367,8367,8367,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,111851,172.24.16.203,,1489,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,8362,8362,8362,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,106047,172.24.16.203,,1491,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,162398,162398,162398,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,146,tcp,80153,172.24.16.203,,1507,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dropbox,1029,1029,1029,online-personal-storage,,172.17.1.250,8080,,FWeth1-2_Zone,,73,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,78426,172.24.16.201,,3690,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5484,5484,5484,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,17,tcp,95826,172.21.23.238,,2775,VAdmin-Building,true,Admin_Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,90390,172.21.31.129,,65069,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,94462,172.21.31.129,,52322,VPlant-Building,true,Plant Inbound
allow,http-proxy,7523,7523,7523,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,95421,172.24.16.203,,1495,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,164753,164753,164753,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,173,tcp,100531,172.21.22.205,,4672,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,4093,4093,4093,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,102095,172.24.16.203,,1513,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4468,4468,4468,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,17,tcp,82870,172.21.22.115,,1835,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,5261,5261,5261,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,88239,172.24.16.203,,1512,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,118997,118997,118997,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,108,tcp,102727,172.24.16.201,,1467,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,121316,121316,121316,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,137,tcp,98777,172.21.22.205,,4673,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,14922,14922,14922,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,tcp,86603,172.24.16.201,,1468,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ssl,9052,9052,9052,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,23,tcp,95093,172.24.16.201,,1462,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4126,4126,4126,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,2,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,111686,172.24.16.203,,1461,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7528,7528,7528,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,99183,172.24.16.203,,1499,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4089,4089,4089,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,102937,172.24.16.201,,1469,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4214,4214,4214,news-and-media,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,13,tcp,99937,172.21.22.115,,1836,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,15375,15375,15375,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,28,tcp,100844,172.21.23.238,,2777,VAdmin-Building,true,Admin_Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,94537,172.21.31.129,,55483,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97060,172.21.31.129,,65070,VPlant-Building,true,Plant Inbound
allow,freenet,1328,1328,1328,any,,10.199.7.12,63293,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,8,udp,103207,172.24.1.53,,63293,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1202,1202,1202,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,107081,172.24.16.201,,1472,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1443,1443,1443,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,59659,172.21.22.205,,4679,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,8797,8797,8797,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,97110,172.24.16.201,,1470,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,94531,94531,94531,sports,,172.17.1.253,8080,,FWeth1-2_Zone,,9,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,127,tcp,95454,172.21.17.233,horry\btodd,61066,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,9184,9184,9184,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,20,tcp,104066,172.21.22.205,,4674,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,9695,9695,9695,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,98607,172.24.16.201,,1471,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6188,6188,6188,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,86212,172.24.16.203,,1518,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,9193,9193,9193,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,81378,172.24.16.203,,1517,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6513,6513,6513,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,18,tcp,67004,172.21.22.205,,4678,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,9404,9404,9404,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,18,tcp,98239,172.21.22.205,,4677,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,10028,10028,10028,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,20,tcp,215000,172.21.22.205,,4676,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,5767,5767,5767,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,95616,172.24.16.203,,1514,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,38151,38151,38151,internet-portals,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,41,tcp,89224,172.24.16.203,,1516,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,38968,38968,38968,internet-portals,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,51,tcp,99825,172.21.22.205,,4675,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,23186,23186,23186,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,27,tcp,107263,172.24.16.203,,1498,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,23723,23723,23723,shopping,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,34,tcp,110491,172.21.23.220,,1047,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,5685,5685,5685,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,111422,172.24.16.201,,1474,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,5938,5938,5938,search-engines,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,110789,172.21.22.205,,4680,VAdmin-Building,true,Admin_Inbound
